poi_id,city_id,name,category_id,poi_category,lat,lng,typical_duration_minutes,entry_cost,currency,carbon_kg,popularity_score,value_score,opens_at,closes_at,closed_days,best_season,accessibility,tags,description,has_xr_scene,status,updated_at
poi_30fe338a,cty_17b8ef2f,Quiet Bay,cat_857ee77a,beach,12.973545,77.639119,180,50.00,INR,2.797,41,26,10:00,18:00,6,post_monsoon,none,"outdoor,local_favourite,sunrise,guided_tour","Restored in the 1990s with mixed results — the colonnade is authentic, the inscription is not.",1,active,2026-08-18T10:00:00+05:30
poi_8df3456f,cty_8fc1539e,Crocodile Park,cat_200acca0,wildlife,12.242715,76.657265,45,0.00,INR,2.342,31,38,06:00,18:00,,post_monsoon,step_free,"unesco,local_favourite,family_friendly,indoor",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_55ce6c84,cty_8fc1539e,Chhatri Complex,cat_c03ee00a,heritage,12.346276,76.579865,60,1200.00,INR,0.382,47,44,08:00,21:00,,post_monsoon,step_free,"indoor,local_favourite,crowded,sunset","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_9a0ae1b1,cty_8fc1539e,Yoga Shala,cat_7073a53a,wellness,12.225119,76.584898,90,200.00,INR,2.992,37,58,08:00,18:00,,post_monsoon,none,"sunrise,indoor,guided_tour,outdoor","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the fresco panel on the colonnade is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_c66c8fbc,cty_8fc1539e,Sunset Point,cat_e8ba72de,nature,12.277112,76.569758,60,350.00,INR,2.903,37,48,10:00,19:00,,post_monsoon,none,"photogenic,ticketed,sunrise,sunset","Restored in the 1990s with mixed results — the upper gallery is authentic, the mirror work is not.",0,active,2026-08-18T10:00:00+05:30
poi_666004ed,cty_8fc1539e,Rock Climbing Wall,cat_5c6b9b9e,adventure,12.237833,76.589653,120,1200.00,INR,2.385,61,67,10:00,19:00,,post_monsoon,partial,"local_favourite,quiet,family_friendly,guided_tour","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_b95f08bb,cty_8fc1539e,Mysuru Stepwell,cat_c03ee00a,heritage,12.354996,76.646256,150,0.00,INR,2.356,50,56,10:00,21:00,,,none,"outdoor,local_favourite,guided_tour,sunset","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_231377ba,cty_8fc1539e,Rock Garden,cat_e8ba72de,nature,12.348603,76.659174,150,0.00,INR,3.017,38,83,09:00,18:00,,post_monsoon,none,"crowded,quiet,local_favourite,sunset","Restored in the 1990s with mixed results — the colonnade is authentic, the lattice screen is not.",0,active,2026-08-18T10:00:00+05:30
poi_3ca459f1,cty_8fc1539e,Fishermen's Cove,cat_857ee77a,beach,12.268298,76.632996,60,500.00,INR,3.319,56,40,10:00,18:00,,,partial,"family_friendly,unesco,sunset,photogenic","Restored in the 1990s with mixed results — the colonnade is authentic, the mirror work is not.",0,active,2026-08-18T10:00:00+05:30
poi_9737e8e9,cty_8fc1539e,Fishermen's Cove,cat_db94a794,beach,12.242796,76.66681,150,350.00,INR,1.655,61,69,06:00,17:00,,post_monsoon,step_free,"crowded,sunset,guided_tour,family_friendly","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_5c5a5450,cty_8fc1539e,Hot Springs,cat_7073a53a,wellness,12.333554,76.64384,150,500.00,INR,3.111,62,62,10:00,18:00,,post_monsoon,none,"unesco,sunset,family_friendly,ticketed","The carved lintel is the reason most people come, but the rear terrace behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_57db80c0,cty_8fc1539e,Mysuru Lake,cat_dbd7c6e8,nature,12.328371,76.615681,120,200.00,INR,3.273,18,73,10:00,18:00,,post_monsoon,none,"family_friendly,indoor,guided_tour,quiet","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the inscription on the upper gallery is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_9a7e2384,cty_8fc1539e,Hot Springs,cat_7073a53a,wellness,12.362626,76.645115,120,0.00,INR,3.247,39,60,10:00,19:00,0,post_monsoon,step_free,"family_friendly,quiet,guided_tour,indoor","Restored in the 1990s with mixed results — the upper gallery is authentic, the brass door is not.",0,active,2026-08-18T10:00:00+05:30
poi_c295f116,cty_8fc1539e,Zipline Point,cat_0bdaba79,adventure,12.311816,76.617155,75,0.00,INR,2.558,45,97,09:00,17:00,,,none,"outdoor,ticketed,guided_tour,sunrise","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_44db3209,cty_8fc1539e,Mysuru Observatory,cat_c03ee00a,heritage,12.326608,76.638146,75,350.00,INR,0.335,55,52,10:00,19:00,0,,none,"crowded,quiet,indoor,family_friendly",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_8f578694,cty_8fc1539e,Mysuru Stepwell,cat_68482803,heritage,12.314646,76.590233,60,500.00,INR,2.25,38,54,09:00,18:00,,post_monsoon,partial,"guided_tour,outdoor,family_friendly,quiet","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the tile mosaic on the colonnade is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_aaf09068,cty_bbb31d67,Rooftop Live Music,cat_ae5149e1,nightlife,15.392874,76.399968,75,350.00,INR,3.446,60,63,06:00,19:00,,winter,partial,"sunrise,crowded,sunset,family_friendly","The step-well geometry is the reason most people come, but the inner sanctum approach behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_fe46427e,cty_bbb31d67,Puppet Museum,cat_a6c4c438,museum,15.344777,76.492807,150,200.00,INR,3.124,100,59,06:00,19:00,1,winter,step_free,"sunrise,indoor,crowded,outdoor","The inscription is the reason most people come, but the riverside steps behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_d9d0c25c,cty_bbb31d67,Hampi Lake,cat_8f5457b4,nature,15.384379,76.452249,120,200.00,INR,1.324,61,55,06:00,19:00,,,none,"local_favourite,unesco,ticketed,photogenic","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_e66efa5a,cty_bbb31d67,Rooftop Live Music,cat_ae5149e1,nightlife,15.381376,76.513786,180,0.00,INR,2.14,20,72,08:00,,,,step_free,"quiet,family_friendly,outdoor,sunrise","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_78369b26,cty_bbb31d67,Fishermen's Cove,cat_857ee77a,beach,15.37103,76.462595,45,50.00,INR,1.327,58,74,06:00,17:00,,winter,step_free,"outdoor,sunset,crowded,ticketed","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_cca907ed,cty_bbb31d67,North Beach,cat_857ee77a,beach,15.355082,76.522208,150,0.00,INR,0.52,87,70,06:00,21:00,,winter,step_free,"local_favourite,unesco,photogenic,sunset","The inscription is the reason most people come, but the colonnade behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_14a52384,cty_bbb31d67,Hampi Bazaar,cat_f2c80643,shopping,15.285252,76.503569,180,200.00,INR,1.661,84,47,,17:00,,winter,partial,"sunset,sunrise,indoor,quiet","Restored in the 1990s with mixed results — the inner sanctum approach is authentic, the brass door is not.",0,active,2026-08-18T10:00:00+05:30
poi_650bd47a,cty_bbb31d67,Jain Temple Complex,cat_63e0475b,religious,15.315168,76.508421,180,100.00,INR,1.331,25,75,09:00,21:00,,winter,partial,"outdoor,sunset,unesco,local_favourite","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_0181afcd,cty_bbb31d67,"Gallery of Modern Art, Hampi",cat_a6c4c438,museum,15.327158,76.526786,150,750.00,INR,0.861,31,53,09:00,17:00,,winter,step_free,"guided_tour,local_favourite,photogenic,family_friendly","The step-well geometry is the reason most people come, but the north courtyard behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_ec746686,cty_bbb31d67,Hampi Stepwell,cat_fce0bd94,heritage,15.266631,76.389844,75,0.00,INR,2.817,42,58,10:00,21:00,,winter,partial,"photogenic,family_friendly,crowded,indoor","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_6931cf3c,cty_bbb31d67,Handloom Cooperative,cat_f2c80643,shopping,15.30831,76.472164,120,0.00,INR,0.986,55,79,06:00,19:00,1,winter,step_free,"crowded,local_favourite,sunset,photogenic","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_bf53b848,cty_bbb31d67,Hilltop Shrine,cat_7e99ea32,religious,15.367929,76.411917,45,350.00,INR,3.139,50,98,10:00,17:00,,,partial,"indoor,sunset,crowded,family_friendly","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the lattice screen on the riverside steps is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_faf99e79,cty_bbb31d67,North Beach,cat_db94a794,beach,15.372342,76.479683,45,0.00,INR,2.758,83,56,10:00,19:00,0,winter,none,"unesco,photogenic,indoor,guided_tour","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_4354eb74,cty_bbb31d67,Backwater Channel,cat_fda74089,nature,15.292383,76.461154,120,750.00,INR,0.341,52,100,06:00,17:00,,,none,"photogenic,sunset,family_friendly,quiet","The lattice screen is the reason most people come, but the colonnade behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_b8364e1b,cty_bbb31d67,Chhatri Complex,cat_68482803,heritage,15.304283,76.410562,75,350.00,INR,1.878,76,89,,21:00,,,none,"quiet,photogenic,indoor,local_favourite","The mirror work is the reason most people come, but the upper gallery behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_f08b4e0f,cty_a97c33ad,Rooftop Live Music,cat_3ecd28b3,nightlife,14.518364,74.388259,90,750.00,INR,1.061,30,48,09:00,18:00,1,,none,"guided_tour,photogenic,outdoor,sunset","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_465030ce,cty_a97c33ad,Backwater Channel,cat_e8ba72de,nature,14.489551,74.282715,45,500.00,INR,2.607,58,89,06:00,18:00,,winter,step_free,"local_favourite,photogenic,family_friendly,sunrise","The fresco panel is the reason most people come, but the rear terrace behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_2da4d492,cty_a97c33ad,Gokarna Lake,cat_fda74089,nature,14.513909,74.328982,90,350.00,INR,0.989,46,82,10:00,19:00,,,step_free,"photogenic,unesco,sunset,ticketed","The fresco panel is the reason most people come, but the rear terrace behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_82ff3dc4,cty_a97c33ad,Watchtower Terrace,cat_a74a90c1,viewpoint,14.60386,74.368144,150,0.00,INR,0.209,49,72,10:00,21:00,,winter,step_free,"ticketed,sunrise,outdoor,photogenic","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the mirror work on the inner sanctum approach is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_f6421157,cty_a97c33ad,Gokarna Viewpoint,cat_12271927,viewpoint,14.620073,74.31044,240,50.00,INR,1.352,44,80,06:00,21:00,6,,partial,"family_friendly,quiet,sunset,ticketed","Restored in the 1990s with mixed results — the upper gallery is authentic, the carved lintel is not.",0,active,2026-08-18T10:00:00+05:30
poi_d10153d7,cty_a97c33ad,Hot Springs,cat_829c3404,wellness,14.485291,74.316287,150,500.00,INR,1.475,64,37,06:00,21:00,,winter,partial,"photogenic,ticketed,guided_tour,indoor","The inscription is the reason most people come, but the upper gallery behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_f9454648,cty_a97c33ad,Ayurveda Centre,cat_7073a53a,wellness,14.55109,74.252252,180,100.00,INR,3.324,68,72,,17:00,,winter,partial,"quiet,crowded,guided_tour,family_friendly","Restored in the 1990s with mixed results — the inner sanctum approach is authentic, the carved lintel is not.",0,active,2026-08-18T10:00:00+05:30
poi_98ccdcef,cty_a97c33ad,Kayaking at Gokarna,cat_51e6a700,adventure,14.516349,74.289855,150,750.00,INR,1.767,70,100,09:00,18:00,,winter,partial,"unesco,ticketed,local_favourite,sunrise","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_01e251e5,cty_a97c33ad,Hot Springs,cat_829c3404,wellness,14.585743,74.28875,60,0.00,INR,1.032,65,93,,19:00,,winter,step_free,"outdoor,local_favourite,quiet,crowded","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_9418fe97,cty_a97c33ad,Gokarna Bird Sanctuary,cat_200acca0,wildlife,14.58594,74.291335,60,0.00,INR,3.301,71,34,06:00,17:00,,winter,step_free,"local_favourite,guided_tour,sunset,quiet","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_def88fc1,cty_a97c33ad,Ridge Lookout,cat_829c3404,viewpoint,14.555513,74.342001,120,750.00,INR,2.105,90,56,09:00,17:00,,winter,none,"guided_tour,outdoor,indoor,sunset","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_9f4c8d7a,cty_a97c33ad,Textile Museum,cat_a6c4c438,museum,14.489249,74.307616,120,0.00,INR,2.537,57,56,,18:00,,winter,none,"photogenic,sunrise,unesco,crowded","The brass door is the reason most people come, but the north courtyard behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_73a4c36d,cty_a97c33ad,Yoga Shala,cat_829c3404,wellness,14.509353,74.304796,240,100.00,INR,2.432,55,37,10:00,17:00,,winter,none,"quiet,sunset,ticketed,unesco","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the lattice screen on the rear terrace is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_7b530fba,cty_a97c33ad,Hot Air Balloon Field,cat_0bdaba79,adventure,14.610595,74.377763,180,1200.00,INR,1.199,53,60,06:00,19:00,,,none,"local_favourite,photogenic,unesco,ticketed","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the step-well geometry on the upper gallery is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_3bc08018,cty_a97c33ad,Yoga Shala,cat_829c3404,wellness,14.496812,74.266404,120,1200.00,INR,1.666,49,67,10:00,21:00,1,winter,step_free,"quiet,ticketed,outdoor,crowded","The step-well geometry is the reason most people come, but the rear terrace behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_66e3b067,cty_f8b75f8e,"Gallery of Modern Art, Chennai",cat_648738e2,museum,13.022099,80.197051,240,50.00,INR,2.347,75,65,08:00,18:00,,winter,step_free,"indoor,quiet,sunrise,unesco","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_52747f81,cty_f8b75f8e,Royal Cenotaphs,cat_c03ee00a,heritage,13.085805,80.197753,45,500.00,INR,2.165,38,73,09:00,18:00,6,winter,step_free,"guided_tour,quiet,photogenic,ticketed","The step-well geometry is the reason most people come, but the riverside steps behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_63cd6ccb,cty_f8b75f8e,Ayurveda Centre,cat_829c3404,wellness,13.113637,80.300295,90,200.00,INR,0.941,77,61,08:00,17:00,,winter,none,"sunset,local_favourite,ticketed,quiet",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_b919a3c1,cty_f8b75f8e,Cycling Loop,cat_51e6a700,adventure,13.14202,80.301256,240,0.00,INR,2.633,61,36,09:00,18:00,,winter,step_free,"quiet,outdoor,family_friendly,ticketed",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_987e5208,cty_f8b75f8e,Cliff Walk,cat_dbd7c6e8,nature,13.129067,80.33968,75,750.00,INR,0.832,86,31,09:00,21:00,0,winter,step_free,"local_favourite,outdoor,sunset,ticketed","Restored in the 1990s with mixed results — the north courtyard is authentic, the tile mosaic is not.",0,active,2026-08-18T10:00:00+05:30
poi_ca7308ec,cty_f8b75f8e,Cycling Loop,cat_0bdaba79,adventure,13.087979,80.264773,150,0.00,INR,1.068,56,49,08:00,17:00,,winter,none,"sunrise,local_favourite,outdoor,indoor",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_8778cdc9,cty_f8b75f8e,North Beach,cat_db94a794,beach,13.027836,80.230092,75,350.00,INR,1.343,78,61,09:00,18:00,0,,none,"local_favourite,photogenic,crowded,ticketed","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the tile mosaic on the colonnade is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
