fact_id,poi_id,fact_type,fact_text,language,confidence,display_priority,embedding_ref,updated_at
fct_35e6040f,poi_387a71ad,trivia,"Kathmandu Lake appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_387a71ad,2026-08-18T10:00:00+05:30
fct_34375266,poi_01a95571,history,Yoga Shala was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,3,emb_fact_01a95571,2026-08-18T10:00:00+05:30
fct_61aca278,poi_8743dced,practical,Allow 45 minutes at Jain Temple Complex. It is busiest between 10:00 and 13:00.,en-IN,medium,2,emb_fact_8743dced,2026-08-18T10:00:00+05:30
fct_718da0ff,poi_586568b0,practical,Allow 60 minutes at Riverside Lounge. It is busiest between 10:00 and 13:00.,en-IN,medium,2,emb_fact_586568b0,2026-08-18T10:00:00+05:30
fct_4dd57b9d,poi_bf2fe1b8,etiquette,Footwear is removed before entering the inner area of Kathmandu Stepwell; socks are advisable in summer.,en-IN,medium,4,emb_fact_bf2fe1b8,2026-08-18T10:00:00+05:30
fct_3417a111,poi_12199456,etiquette,Footwear is removed before entering the inner area of Yoga Shala; socks are advisable in summer.,en-IN,low,3,emb_fact_12199456,2026-08-18T10:00:00+05:30
fct_5c3edd29,poi_d349b995,history,Hot Springs was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_d349b995,2026-08-18T10:00:00+05:30
fct_5ace8f2e,poi_db424623,practical,Allow 240 minutes at Tea Estate Trail. It is busiest between 10:00 and 13:00.,en-IN,high,1,emb_fact_db424623,2026-08-18T10:00:00+05:30
fct_b6d85cf7,poi_37bfdcc0,history,Kathmandu Street Food Lane was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_37bfdcc0,2026-08-18T10:00:00+05:30
fct_9d24ba5e,poi_a1498a91,architecture,"The tile mosaic at Watchtower Terrace is the detail most guides point out, and the only part not restored.",en-IN,high,1,emb_fact_a1498a91,2026-08-18T10:00:00+05:30
fct_7a8c22c5,poi_0aa7daf7,trivia,"Hilltop Shrine appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,1,emb_fact_0aa7daf7,2026-08-18T10:00:00+05:30
fct_8aaaba65,poi_e784aeca,history,Night Food Bazaar was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_e784aeca,2026-08-18T10:00:00+05:30
fct_ee2a5f98,poi_11e096fc,practical,Allow 75 minutes at Rock Garden. It is busiest between 10:00 and 13:00.,en-IN,high,1,emb_fact_11e096fc,2026-08-18T10:00:00+05:30
fct_ef8bcc46,poi_29d547a4,etiquette,Footwear is removed before entering the inner area of Backwater Channel; socks are advisable in summer.,en-IN,medium,1,emb_fact_29d547a4,2026-08-18T10:00:00+05:30
fct_c45823e8,poi_b8450f6f,history,Pokhara Street Food Lane was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,medium,3,emb_fact_b8450f6f,2026-08-18T10:00:00+05:30
fct_b98bf5a5,poi_a010c1ba,history,Backwater Channel was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_a010c1ba,2026-08-18T10:00:00+05:30
fct_8e913007,poi_204e9388,history,Cliff Walk was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,medium,3,emb_fact_204e9388,2026-08-18T10:00:00+05:30
fct_4ac0f672,poi_48787ec6,history,Zipline Point was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_48787ec6,2026-08-18T10:00:00+05:30
fct_f2c7a467,poi_a4f7cc8b,architecture,"The lattice screen at Quiet Bay is the detail most guides point out, and the only part not restored.",en-IN,high,4,emb_fact_a4f7cc8b,2026-08-18T10:00:00+05:30
fct_9bf503fe,poi_ab48d16e,etiquette,Footwear is removed before entering the inner area of Quiet Bay; socks are advisable in summer.,en-IN,high,3,emb_fact_ab48d16e,2026-08-18T10:00:00+05:30
fct_453134a4,poi_132d3868,architecture,"The carved lintel at Cliff Walk is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_132d3868,2026-08-18T10:00:00+05:30
fct_4036b6f6,poi_ef2400fa,etiquette,Footwear is removed before entering the inner area of Watchtower Terrace; socks are advisable in summer.,en-IN,low,4,emb_fact_ef2400fa,2026-08-18T10:00:00+05:30
fct_1dd9cfaf,poi_49791c2d,trivia,"Crocodile Park appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,1,emb_fact_49791c2d,2026-08-18T10:00:00+05:30
fct_68872ac8,poi_39f134c5,architecture,"The lattice screen at Zipline Point is the detail most guides point out, and the only part not restored.",en-IN,high,1,emb_fact_39f134c5,2026-08-18T10:00:00+05:30
fct_32cb46c0,poi_68cc2f6d,history,Quiet Bay was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_68cc2f6d,2026-08-18T10:00:00+05:30
fct_e0b1d23a,poi_c8feccee,architecture,"The tile mosaic at Ridge Lookout is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_c8feccee,2026-08-18T10:00:00+05:30
fct_5013f48a,poi_13aa1bd7,trivia,"North Beach appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_13aa1bd7,2026-08-18T10:00:00+05:30
fct_d3634ecf,poi_f4eeb66a,trivia,"Cycling Loop appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,5,emb_fact_f4eeb66a,2026-08-18T10:00:00+05:30
fct_b3dd750e,poi_4ab34c66,etiquette,Footwear is removed before entering the inner area of Kayaking at Thimphu; socks are advisable in summer.,en-IN,medium,5,emb_fact_4ab34c66,2026-08-18T10:00:00+05:30
fct_a3108d19,poi_359c6161,trivia,"Kayaking at Thimphu appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_359c6161,2026-08-18T10:00:00+05:30
fct_3631b893,poi_eb535fc6,architecture,"The carved lintel at North Beach is the detail most guides point out, and the only part not restored.",en-IN,high,2,emb_fact_eb535fc6,2026-08-18T10:00:00+05:30
fct_b87dd0cc,poi_935b4fdb,architecture,"The step-well geometry at Elephant Camp is the detail most guides point out, and the only part not restored.",en-IN,high,4,emb_fact_935b4fdb,2026-08-18T10:00:00+05:30
fct_03e65d47,poi_9f5cc706,trivia,"Thimphu City Museum appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,5,emb_fact_9f5cc706,2026-08-18T10:00:00+05:30
fct_a4dd8334,poi_00bd0042,practical,Allow 75 minutes at North Beach. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_00bd0042,2026-08-18T10:00:00+05:30
fct_c6f2f4da,poi_d748ceaa,etiquette,Footwear is removed before entering the inner area of Lighthouse Beach; socks are advisable in summer.,en-IN,high,3,emb_fact_d748ceaa,2026-08-18T10:00:00+05:30
fct_e1b3b98a,poi_daf5e087,history,Cycling Loop was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,medium,1,emb_fact_daf5e087,2026-08-18T10:00:00+05:30
fct_860d759c,poi_ec5a00fb,history,Backwater Channel was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,low,3,emb_fact_ec5a00fb,2026-08-18T10:00:00+05:30
fct_7de4248a,poi_eb997264,practical,Allow 150 minutes at Crocodile Park. It is busiest between 10:00 and 13:00.,en-IN,high,1,emb_fact_eb997264,2026-08-18T10:00:00+05:30
fct_e884b40b,poi_6532241a,practical,Allow 45 minutes at Cliff Walk. It is busiest between 10:00 and 13:00.,en-IN,low,2,emb_fact_6532241a,2026-08-18T10:00:00+05:30
fct_d64ee1b8,poi_9b3237a3,etiquette,Footwear is removed before entering the inner area of Butterfly Reserve; socks are advisable in summer.,en-IN,high,2,emb_fact_9b3237a3,2026-08-18T10:00:00+05:30
fct_831b0d1d,poi_48aa21f1,history,Male Observatory was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,medium,1,emb_fact_48aa21f1,2026-08-18T10:00:00+05:30
fct_40d744ff,poi_98cf2950,architecture,"The lattice screen at Backwater Channel is the detail most guides point out, and the only part not restored.",en-IN,high,4,emb_fact_98cf2950,2026-08-18T10:00:00+05:30
fct_545080d4,poi_567aa575,trivia,"Male Observatory appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,4,emb_fact_567aa575,2026-08-18T10:00:00+05:30
fct_326e8b0c,poi_4cb3a2d4,history,Blue Pottery Workshop was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,3,emb_fact_4cb3a2d4,2026-08-18T10:00:00+05:30
fct_d4721111,poi_26fca860,trivia,"Tea Estate Trail appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,4,emb_fact_26fca860,2026-08-18T10:00:00+05:30
fct_d8af67a5,poi_9af6a696,practical,Allow 180 minutes at Male Lake. It is busiest between 10:00 and 13:00.,en-IN,low,3,emb_fact_9af6a696,2026-08-18T10:00:00+05:30
fct_044e2dc8,poi_a71ffa2e,practical,Allow 180 minutes at Quiet Bay. It is busiest between 10:00 and 13:00.,en-IN,high,3,emb_fact_a71ffa2e,2026-08-18T10:00:00+05:30
fct_72b35d4f,poi_c09c7423,etiquette,Footwear is removed before entering the inner area of Crocodile Park; socks are advisable in summer.,en-IN,high,4,emb_fact_c09c7423,2026-08-18T10:00:00+05:30
fct_41bb6a4a,poi_3457ab13,etiquette,Footwear is removed before entering the inner area of Sunset Point; socks are advisable in summer.,en-IN,medium,5,emb_fact_3457ab13,2026-08-18T10:00:00+05:30
fct_2997b210,poi_42b84f74,history,Handloom Cooperative was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,low,1,emb_fact_42b84f74,2026-08-18T10:00:00+05:30
fct_bcb251a6,poi_85d28439,trivia,"Great Mosque of Male appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,1,emb_fact_85d28439,2026-08-18T10:00:00+05:30
fct_d9a6f007,poi_78b732e3,practical,Allow 180 minutes at Botanical Gardens. It is busiest between 10:00 and 13:00.,en-IN,high,3,emb_fact_78b732e3,2026-08-18T10:00:00+05:30
fct_5e252675,poi_3c7d9152,practical,"Allow 180 minutes at Jazz Cellar, Male. It is busiest between 10:00 and 13:00.",en-IN,low,5,emb_fact_3c7d9152,2026-08-18T10:00:00+05:30
fct_0c3a8188,poi_fcf3ec8d,history,Ayurveda Centre was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_fcf3ec8d,2026-08-18T10:00:00+05:30
fct_126386d8,poi_09409c63,architecture,"The fresco panel at City Walls Walk is the detail most guides point out, and the only part not restored.",en-IN,medium,3,emb_fact_09409c63,2026-08-18T10:00:00+05:30
fct_19e9ff3d,poi_83533555,history,Dubai Observatory was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_83533555,2026-08-18T10:00:00+05:30
fct_339e07a6,poi_80512660,practical,Allow 75 minutes at Butterfly Reserve. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_80512660,2026-08-18T10:00:00+05:30
fct_ef76b443,poi_34992d1f,etiquette,Footwear is removed before entering the inner area of Handloom Cooperative; socks are advisable in summer.,en-IN,high,5,emb_fact_34992d1f,2026-08-18T10:00:00+05:30
fct_41fac070,poi_ca481e64,practical,Allow 150 minutes at Dubai Bazaar. It is busiest between 10:00 and 13:00.,en-IN,medium,5,emb_fact_ca481e64,2026-08-18T10:00:00+05:30
fct_51470e59,poi_33111021,practical,Allow 180 minutes at Dubai Observatory. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_33111021,2026-08-18T10:00:00+05:30
fct_644bae2a,poi_34b126e7,trivia,"Cliff Walk appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,2,emb_fact_34b126e7,2026-08-18T10:00:00+05:30
fct_1780b2ad,poi_354a6a7e,practical,Allow 120 minutes at Butterfly Reserve. It is busiest between 10:00 and 13:00.,en-IN,high,1,emb_fact_354a6a7e,2026-08-18T10:00:00+05:30
fct_fac4b234,poi_2ef9dd71,trivia,"Dubai Bird Sanctuary appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,4,emb_fact_2ef9dd71,2026-08-18T10:00:00+05:30
fct_b38e6235,poi_0b57a65c,architecture,"The lattice screen at Rooftop Live Music is the detail most guides point out, and the only part not restored.",en-IN,low,5,emb_fact_0b57a65c,2026-08-18T10:00:00+05:30
fct_e0e51b93,poi_298b5ad9,etiquette,Footwear is removed before entering the inner area of Riverside Lounge; socks are advisable in summer.,en-IN,high,1,emb_fact_298b5ad9,2026-08-18T10:00:00+05:30
fct_ad865337,poi_8f09155f,architecture,"The lattice screen at Dubai Street Food Lane is the detail most guides point out, and the only part not restored.",en-IN,low,3,emb_fact_8f09155f,2026-08-18T10:00:00+05:30
fct_9873191e,poi_425aeafb,etiquette,Footwear is removed before entering the inner area of Hot Springs; socks are advisable in summer.,en-IN,high,2,emb_fact_425aeafb,2026-08-18T10:00:00+05:30
fct_2597c747,poi_ae95e1be,trivia,"Hot Springs appears on the city's earliest surviving tourist map, misspelled.",en-IN,low,1,emb_fact_ae95e1be,2026-08-18T10:00:00+05:30
fct_4dca38cc,poi_65d65d15,etiquette,Footwear is removed before entering the inner area of Cooking Class at Old Town; socks are advisable in summer.,en-IN,high,1,emb_fact_65d65d15,2026-08-18T10:00:00+05:30
fct_c3bf5210,poi_88179724,trivia,"Riverside Lounge appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_88179724,2026-08-18T10:00:00+05:30
fct_f9952271,poi_76a11c20,history,Cycling Loop was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_76a11c20,2026-08-18T10:00:00+05:30
fct_4e5e10ec,poi_6a46e565,architecture,"The brass door at North Beach is the detail most guides point out, and the only part not restored.",en-IN,medium,2,emb_fact_6a46e565,2026-08-18T10:00:00+05:30
fct_f9d3c163,poi_6ba7ee43,practical,Allow 75 minutes at City Walls Walk. It is busiest between 10:00 and 13:00.,en-IN,high,2,emb_fact_6ba7ee43,2026-08-18T10:00:00+05:30
fct_d15724b8,poi_1b0e68c0,etiquette,Footwear is removed before entering the inner area of Abu Dhabi Street Food Lane; socks are advisable in summer.,en-IN,medium,5,emb_fact_1b0e68c0,2026-08-18T10:00:00+05:30
fct_15324b2f,poi_4c0e8968,etiquette,Footwear is removed before entering the inner area of Hot Air Balloon Field; socks are advisable in summer.,en-IN,high,4,emb_fact_4c0e8968,2026-08-18T10:00:00+05:30
fct_b47495be,poi_6be08c1c,practical,Allow 240 minutes at Antique Lane. It is busiest between 10:00 and 13:00.,en-IN,high,1,emb_fact_6be08c1c,2026-08-18T10:00:00+05:30
fct_f0b3da31,poi_ebbd9619,history,"Jazz Cellar, Abu Dhabi was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.",en-IN,low,2,emb_fact_ebbd9619,2026-08-18T10:00:00+05:30
fct_5af3e0f3,poi_a2c46b6b,practical,Allow 45 minutes at Coffee Roastery Tour. It is busiest between 10:00 and 13:00.,en-IN,medium,4,emb_fact_a2c46b6b,2026-08-18T10:00:00+05:30
fct_ba934f9b,poi_7d1dd83c,history,Cycling Loop was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,3,emb_fact_7d1dd83c,2026-08-18T10:00:00+05:30
fct_3846bcba,poi_0f836f1a,architecture,"The mirror work at Abu Dhabi Bazaar is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_0f836f1a,2026-08-18T10:00:00+05:30
fct_8cc912b0,poi_2a99be47,practical,Allow 90 minutes at Abu Dhabi Street Food Lane. It is busiest between 10:00 and 13:00.,en-IN,high,2,emb_fact_2a99be47,2026-08-18T10:00:00+05:30
fct_d53d10cf,poi_4fc9345d,practical,Allow 240 minutes at North Beach. It is busiest between 10:00 and 13:00.,en-IN,high,2,emb_fact_4fc9345d,2026-08-18T10:00:00+05:30
fct_d5b379ea,poi_22ce875f,history,"Jazz Cellar, Abu Dhabi was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.",en-IN,high,3,emb_fact_22ce875f,2026-08-18T10:00:00+05:30
fct_07943722,poi_ea89965b,etiquette,Footwear is removed before entering the inner area of Quiet Bay; socks are advisable in summer.,en-IN,medium,4,emb_fact_ea89965b,2026-08-18T10:00:00+05:30
fct_569cd95c,poi_b76d6bf5,architecture,"The fresco panel at Riverside Ghats is the detail most guides point out, and the only part not restored.",en-IN,high,1,emb_fact_b76d6bf5,2026-08-18T10:00:00+05:30
fct_89d62c29,poi_f5306b2a,architecture,"The tile mosaic at Watchtower Terrace is the detail most guides point out, and the only part not restored.",en-IN,high,5,emb_fact_f5306b2a,2026-08-18T10:00:00+05:30
fct_f739cd81,poi_c54e9c8a,practical,Allow 240 minutes at Cliff Walk. It is busiest between 10:00 and 13:00.,en-IN,high,3,emb_fact_c54e9c8a,2026-08-18T10:00:00+05:30
fct_0b3fa4bb,poi_47d68050,etiquette,Footwear is removed before entering the inner area of Ridge Lookout; socks are advisable in summer.,en-IN,high,1,emb_fact_47d68050,2026-08-18T10:00:00+05:30
fct_30e16f6a,poi_f161b897,etiquette,Footwear is removed before entering the inner area of Riverside Lounge; socks are advisable in summer.,en-IN,high,5,emb_fact_f161b897,2026-08-18T10:00:00+05:30
fct_23f60382,poi_53bf0d16,architecture,"The tile mosaic at Handloom Cooperative is the detail most guides point out, and the only part not restored.",en-IN,high,2,emb_fact_53bf0d16,2026-08-18T10:00:00+05:30
fct_2c6c56bb,poi_abe5a41e,architecture,"The fresco panel at Cliff Walk is the detail most guides point out, and the only part not restored.",en-IN,high,1,emb_fact_abe5a41e,2026-08-18T10:00:00+05:30
fct_6e15b959,poi_ae2101df,architecture,"The tile mosaic at Hot Springs is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_ae2101df,2026-08-18T10:00:00+05:30
fct_e1ac1da9,poi_89bf902e,architecture,"The mirror work at Lighthouse Beach is the detail most guides point out, and the only part not restored.",en-IN,high,4,emb_fact_89bf902e,2026-08-18T10:00:00+05:30
fct_8199ea09,poi_8e3a62a3,etiquette,Footwear is removed before entering the inner area of Doha Viewpoint; socks are advisable in summer.,en-IN,high,3,emb_fact_8e3a62a3,2026-08-18T10:00:00+05:30
fct_af59cc1a,poi_6ecd8564,etiquette,Footwear is removed before entering the inner area of Rooftop Live Music; socks are advisable in summer.,en-IN,high,1,emb_fact_6ecd8564,2026-08-18T10:00:00+05:30
fct_f8cf8838,poi_d9da6279,architecture,"The carved lintel at Coffee Roastery Tour is the detail most guides point out, and the only part not restored.",en-IN,low,5,emb_fact_d9da6279,2026-08-18T10:00:00+05:30
fct_c259ca9a,poi_b7df1f45,etiquette,Footwear is removed before entering the inner area of Yoga Shala; socks are advisable in summer.,en-IN,high,4,emb_fact_b7df1f45,2026-08-18T10:00:00+05:30
fct_c0fff26b,poi_d108c40d,history,Rock Garden was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_d108c40d,2026-08-18T10:00:00+05:30
fct_e648ee25,poi_2254e322,trivia,"Spice Market Walk appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,5,emb_fact_2254e322,2026-08-18T10:00:00+05:30
fct_0176b7b6,poi_d30698db,architecture,"The mirror work at Museum of Coins is the detail most guides point out, and the only part not restored.",en-IN,high,5,emb_fact_d30698db,2026-08-18T10:00:00+05:30
fct_d78a3dae,poi_38dfbd85,trivia,"Watchtower Terrace appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_38dfbd85,2026-08-18T10:00:00+05:30
fct_7a97e60f,poi_995c7c81,architecture,"The step-well geometry at Singapore Street Food Lane is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_995c7c81,2026-08-18T10:00:00+05:30
fct_fe3329c8,poi_80e3ffe4,architecture,"The inscription at Antique Lane is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_80e3ffe4,2026-08-18T10:00:00+05:30
fct_5d43292c,poi_354c91c9,trivia,"Ridge Lookout appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,5,emb_fact_354c91c9,2026-08-18T10:00:00+05:30
fct_7b5e9a5f,poi_61b5cf0b,trivia,"Riverside Lounge appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,2,emb_fact_61b5cf0b,2026-08-18T10:00:00+05:30
fct_97059a37,poi_b110a36b,practical,Allow 240 minutes at Yoga Shala. It is busiest between 10:00 and 13:00.,en-IN,low,2,emb_fact_b110a36b,2026-08-18T10:00:00+05:30
fct_71b3790b,poi_facb346b,history,Singapore Viewpoint was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,3,emb_fact_facb346b,2026-08-18T10:00:00+05:30
fct_9a89839f,poi_f31cfd33,trivia,"Butterfly Reserve appears on the city's earliest surviving tourist map, misspelled.",en-IN,low,4,emb_fact_f31cfd33,2026-08-18T10:00:00+05:30
fct_8fb27a42,poi_18500e1c,trivia,"Riverside Lounge appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,5,emb_fact_18500e1c,2026-08-18T10:00:00+05:30
fct_eed197fa,poi_055ec68f,trivia,"Rooftop Live Music appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,1,emb_fact_055ec68f,2026-08-18T10:00:00+05:30
fct_18f57e7a,poi_ac095ceb,trivia,"Butterfly Reserve appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_ac095ceb,2026-08-18T10:00:00+05:30
fct_c0cf2c7c,poi_a460f77a,etiquette,Footwear is removed before entering the inner area of Blue Pottery Workshop; socks are advisable in summer.,en-IN,high,3,emb_fact_a460f77a,2026-08-18T10:00:00+05:30
fct_73335ca9,poi_c8753eab,etiquette,Footwear is removed before entering the inner area of Crocodile Park; socks are advisable in summer.,en-IN,high,3,emb_fact_c8753eab,2026-08-18T10:00:00+05:30
fct_a3bb928b,poi_ab7dc80e,practical,Allow 45 minutes at Maritime Museum. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_ab7dc80e,2026-08-18T10:00:00+05:30
fct_2a05b572,poi_33fc148a,history,Bangkok Bird Sanctuary was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,medium,2,emb_fact_33fc148a,2026-08-18T10:00:00+05:30
fct_1c7f94ba,poi_21a012fe,history,"Gallery of Modern Art, Bangkok was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.",en-IN,high,2,emb_fact_21a012fe,2026-08-18T10:00:00+05:30
fct_6921e167,poi_64085486,trivia,"Hot Springs appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_64085486,2026-08-18T10:00:00+05:30
fct_bb457131,poi_d0d48d2e,architecture,"The brass door at Rock Garden is the detail most guides point out, and the only part not restored.",en-IN,high,2,emb_fact_d0d48d2e,2026-08-18T10:00:00+05:30
fct_3b333f9c,poi_90b70970,practical,Allow 150 minutes at Watchtower Terrace. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_90b70970,2026-08-18T10:00:00+05:30
fct_f3204417,poi_c9bd1fcd,history,Rock Garden was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_c9bd1fcd,2026-08-18T10:00:00+05:30
fct_cb575a88,poi_adef3914,practical,Allow 180 minutes at Bangkok City Museum. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_adef3914,2026-08-18T10:00:00+05:30
fct_c01728f0,poi_c3cf2431,practical,Allow 90 minutes at Royal Cenotaphs. It is busiest between 10:00 and 13:00.,en-IN,medium,5,emb_fact_c3cf2431,2026-08-18T10:00:00+05:30
fct_6783bc74,poi_2100d6d3,trivia,"Water Palace appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_2100d6d3,2026-08-18T10:00:00+05:30
fct_3951bf85,poi_c5ec38ec,practical,"Allow 75 minutes at Gallery of Modern Art, Bangkok. It is busiest between 10:00 and 13:00.",en-IN,high,4,emb_fact_c5ec38ec,2026-08-18T10:00:00+05:30
fct_80ba10f0,poi_9a25581d,architecture,"The inscription at Bangkok Bird Sanctuary is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_9a25581d,2026-08-18T10:00:00+05:30
fct_4d3bb2eb,poi_fb892134,trivia,"Cycling Loop appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,3,emb_fact_fb892134,2026-08-18T10:00:00+05:30
fct_c5ef5035,poi_91f66035,etiquette,Footwear is removed before entering the inner area of Hot Springs; socks are advisable in summer.,en-IN,high,4,emb_fact_91f66035,2026-08-18T10:00:00+05:30
fct_116740ec,poi_aeffb89e,architecture,"The step-well geometry at Ayurveda Centre is the detail most guides point out, and the only part not restored.",en-IN,high,5,emb_fact_aeffb89e,2026-08-18T10:00:00+05:30
fct_2e1317fb,poi_670d2abe,etiquette,Footwear is removed before entering the inner area of Ayurveda Centre; socks are advisable in summer.,en-IN,high,3,emb_fact_670d2abe,2026-08-18T10:00:00+05:30
fct_39ad478f,poi_23cb8612,trivia,"Fishermen's Cove appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,3,emb_fact_23cb8612,2026-08-18T10:00:00+05:30
fct_05b44ce1,poi_042b48b8,architecture,"The carved lintel at Zipline Point is the detail most guides point out, and the only part not restored.",en-IN,high,5,emb_fact_042b48b8,2026-08-18T10:00:00+05:30
fct_932902b1,poi_ee320088,etiquette,Footwear is removed before entering the inner area of Cycling Loop; socks are advisable in summer.,en-IN,high,5,emb_fact_ee320088,2026-08-18T10:00:00+05:30
fct_a0c61265,poi_b68d9ac4,trivia,"North Beach appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_b68d9ac4,2026-08-18T10:00:00+05:30
fct_17572256,poi_a0cb84df,etiquette,Footwear is removed before entering the inner area of Watchtower Terrace; socks are advisable in summer.,en-IN,high,4,emb_fact_a0cb84df,2026-08-18T10:00:00+05:30
fct_68314488,poi_277d6ca8,trivia,"Kuala Lumpur Bazaar appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_277d6ca8,2026-08-18T10:00:00+05:30
fct_33df8f95,poi_ac776f7b,architecture,"The step-well geometry at Cycling Loop is the detail most guides point out, and the only part not restored.",en-IN,low,4,emb_fact_ac776f7b,2026-08-18T10:00:00+05:30
fct_86f1a9e3,poi_448dd95a,trivia,"Hot Air Balloon Field appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,5,emb_fact_448dd95a,2026-08-18T10:00:00+05:30
fct_ca2e7053,poi_baaea645,history,Great Mosque of Kuala Lumpur was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,3,emb_fact_baaea645,2026-08-18T10:00:00+05:30
fct_3cb19c11,poi_47a367e4,architecture,"The tile mosaic at Maritime Museum is the detail most guides point out, and the only part not restored.",en-IN,high,4,emb_fact_47a367e4,2026-08-18T10:00:00+05:30
fct_52aac0e7,poi_391f3e77,practical,Allow 120 minutes at Watchtower Terrace. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_391f3e77,2026-08-18T10:00:00+05:30
fct_929c95a1,poi_dd011b96,history,Spice Market Walk was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,medium,5,emb_fact_dd011b96,2026-08-18T10:00:00+05:30
fct_7296fe32,poi_566ecbdf,trivia,"Ridge Lookout appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,5,emb_fact_566ecbdf,2026-08-18T10:00:00+05:30
fct_6d2ca6bf,poi_8740f93b,trivia,"Jain Temple Complex appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_8740f93b,2026-08-18T10:00:00+05:30
