chunk_id,city_id,poi_id,section,title,body,language,token_estimate,source_label,embedding_ref,seasonal_relevance,updated_at
kbc_bb56744e,cty_a50bc5dd,,transport,Colombo — Transport,"Getting around Colombo is straightforward if you pick the right mode for the distance. Auto-rickshaws work well under three kilometres and should be metered or agreed in advance. App-based cabs are reliable in the newer parts of the city and less so in the old lanes, where drivers will often ask you to walk the last stretch. Cycling is pleasant early; less so after nine.",en-IN,84,KV Place Guide / Colombo / transport,emb_place_bb56744e,,2026-08-18T10:00:00+05:30
kbc_15c9c322,cty_a50bc5dd,,safety,Colombo — Safety,"Colombo is generally comfortable for travellers, with the usual caveats. Crowded market areas attract pickpocketing, so keep bags in front. Lone travellers report fewer problems in the central and heritage districts than in the outer transport hubs late at night. During winter the greater risk is heat or rain rather than crime — plan accordingly and carry water.",en-IN,75,KV Place Guide / Colombo / safety,emb_place_15c9c322,,2026-08-18T10:00:00+05:30
kbc_a36c63fe,cty_a50bc5dd,,seasonal,Colombo — Seasonal,"Season matters more in Colombo than most travellers expect. winter brings the conditions most people come for, and the corresponding crowds and prices. The shoulder weeks either side are noticeably cheaper, with weather that is usually still workable. The off season is not empty — several of the best festivals fall in it — but some outlying sites reduce their hours.",en-IN,79,KV Place Guide / Colombo / seasonal,emb_place_a36c63fe,winter,2026-08-18T10:00:00+05:30
kbc_0af0a8a7,cty_a50bc5dd,,practical,Colombo — Practical,"Practical notes for Colombo: ATMs are common in the centre and sparse near the outlying sites, so carry some cash. Most mid-range hotels will hold luggage after checkout without charging. Mobile coverage is good in the city and patchy in the hills nearby. Sunday closures affect government museums more than private ones. Allow more time than the map suggests during festival weeks.",en-IN,80,KV Place Guide / Colombo / practical,emb_place_0af0a8a7,,2026-08-18T10:00:00+05:30
kbc_d3284925,cty_009c9fd2,,history,Kandy — History,"Kandy grew up around a natural harbour, and the shape of the old town still follows it. The Rajput period brought the walls and the gate names that survive on street signs today; the twentieth century brought the railway, which moved the commercial centre about two kilometres from where it had sat for four hundred years. Visitors who only see the modern centre often miss that the older quarter is walkable in an afternoon and considerably more interesting.",en-IN,101,KV Place Guide / Kandy / history,emb_place_d3284925,,2026-08-18T10:00:00+05:30
kbc_a95db3d1,cty_009c9fd2,,culture,Kandy — Culture,"Daily rhythm in Kandy is worth understanding before you plan a day. Mornings start early — markets are busiest before nine — and the middle of the day slows noticeably, particularly in winter. Evenings are social: the a fortified hill fills up after seven and stays busy until quite late. Music and performance are common in public spaces during festival months rather than year-round.",en-IN,83,KV Place Guide / Kandy / culture,emb_place_a95db3d1,,2026-08-18T10:00:00+05:30
kbc_e11370e9,cty_009c9fd2,,etiquette,Kandy — Etiquette,"A few things save awkwardness in Kandy. Remove footwear at religious sites, and carry socks if the stone is hot. Photography of people, especially at prayer, is best asked about first; a gesture toward the camera is usually enough. Bargaining is expected in the bazaars and not in shops with printed prices. Tipping is modest but appreciated — rounding up is normal, twenty per cent is not.",en-IN,87,KV Place Guide / Kandy / etiquette,emb_place_e11370e9,,2026-08-18T10:00:00+05:30
kbc_72b26460,cty_009c9fd2,,food,Kandy — Food,"The local kitchen in Kandy is built around millet and chilli, and it is worth eating where the turnover is high rather than where the menu is longest. Vegetarian food is easy to find; strict Jain preparation is available at a smaller number of places and usually needs asking for. Street food is safest mid-morning and early evening when it is freshly made. Tap water is not recommended; sealed bottles and filtered refills are widely available.",en-IN,98,KV Place Guide / Kandy / food,emb_place_72b26460,,2026-08-18T10:00:00+05:30
kbc_4eac93bd,cty_009c9fd2,,transport,Kandy — Transport,"Getting around Kandy is straightforward if you pick the right mode for the distance. Auto-rickshaws work well under three kilometres and should be metered or agreed in advance. App-based cabs are reliable in the newer parts of the city and less so in the old lanes, where drivers will often ask you to walk the last stretch. Cycling is pleasant early; less so after nine.",en-IN,84,KV Place Guide / Kandy / transport,emb_place_4eac93bd,,2026-08-18T10:00:00+05:30
kbc_d099a89d,cty_009c9fd2,,safety,Kandy — Safety,"Kandy is generally comfortable for travellers, with the usual caveats. Crowded market areas attract pickpocketing, so keep bags in front. Lone travellers report fewer problems in the central and heritage districts than in the outer transport hubs late at night. During winter the greater risk is heat or rain rather than crime — plan accordingly and carry water.",en-IN,75,KV Place Guide / Kandy / safety,emb_place_d099a89d,,2026-08-18T10:00:00+05:30
kbc_2a8c5422,cty_009c9fd2,,seasonal,Kandy — Seasonal,"Season matters more in Kandy than most travellers expect. winter brings the conditions most people come for, and the corresponding crowds and prices. The shoulder weeks either side are noticeably cheaper, with weather that is usually still workable. The off season is not empty — several of the best festivals fall in it — but some outlying sites reduce their hours.",en-IN,79,KV Place Guide / Kandy / seasonal,emb_place_2a8c5422,winter,2026-08-18T10:00:00+05:30
kbc_615a0365,cty_009c9fd2,,practical,Kandy — Practical,"Practical notes for Kandy: ATMs are common in the centre and sparse near the outlying sites, so carry some cash. Most mid-range hotels will hold luggage after checkout without charging. Mobile coverage is good in the city and patchy in the hills nearby. Sunday closures affect government museums more than private ones. Allow more time than the map suggests during festival weeks.",en-IN,80,KV Place Guide / Kandy / practical,emb_place_615a0365,,2026-08-18T10:00:00+05:30
kbc_9c4a4b16,cty_c0f2d9de,,history,Kathmandu — History,"Kathmandu grew up around a temple tank, and the shape of the old town still follows it. The Rajput period brought the walls and the gate names that survive on street signs today; the twentieth century brought the railway, which moved the commercial centre about two kilometres from where it had sat for four hundred years. Visitors who only see the modern centre often miss that the older quarter is walkable in an afternoon and considerably more interesting.",en-IN,101,KV Place Guide / Kathmandu / history,emb_place_9c4a4b16,,2026-08-18T10:00:00+05:30
kbc_94911b53,cty_c0f2d9de,,culture,Kathmandu — Culture,"Daily rhythm in Kathmandu is worth understanding before you plan a day. Mornings start early — markets are busiest before nine — and the middle of the day slows noticeably, particularly in autumn. Evenings are social: the a temple tank fills up after seven and stays busy until quite late. Music and performance are common in public spaces during festival months rather than year-round.",en-IN,83,KV Place Guide / Kathmandu / culture,emb_place_94911b53,,2026-08-18T10:00:00+05:30
kbc_5ec41e1e,cty_c0f2d9de,,etiquette,Kathmandu — Etiquette,"A few things save awkwardness in Kathmandu. Remove footwear at religious sites, and carry socks if the stone is hot. Photography of people, especially at prayer, is best asked about first; a gesture toward the camera is usually enough. Bargaining is expected in the bazaars and not in shops with printed prices. Tipping is modest but appreciated — rounding up is normal, twenty per cent is not.",en-IN,87,KV Place Guide / Kathmandu / etiquette,emb_place_5ec41e1e,,2026-08-18T10:00:00+05:30
kbc_5df7d684,cty_c0f2d9de,,food,Kathmandu — Food,"The local kitchen in Kathmandu is built around millet and chilli, and it is worth eating where the turnover is high rather than where the menu is longest. Vegetarian food is easy to find; strict Jain preparation is available at a smaller number of places and usually needs asking for. Street food is safest mid-morning and early evening when it is freshly made. Tap water is not recommended; sealed bottles and filtered refills are widely available.",en-IN,98,KV Place Guide / Kathmandu / food,emb_place_5df7d684,,2026-08-18T10:00:00+05:30
kbc_8e8fb206,cty_c0f2d9de,,transport,Kathmandu — Transport,"Getting around Kathmandu is straightforward if you pick the right mode for the distance. Auto-rickshaws work well under three kilometres and should be metered or agreed in advance. App-based cabs are reliable in the newer parts of the city and less so in the old lanes, where drivers will often ask you to walk the last stretch. Cycling is pleasant early; less so after nine.",en-IN,84,KV Place Guide / Kathmandu / transport,emb_place_8e8fb206,,2026-08-18T10:00:00+05:30
kbc_05fd3591,cty_c0f2d9de,,safety,Kathmandu — Safety,"Kathmandu is generally comfortable for travellers, with the usual caveats. Crowded market areas attract pickpocketing, so keep bags in front. Lone travellers report fewer problems in the central and heritage districts than in the outer transport hubs late at night. During autumn the greater risk is heat or rain rather than crime — plan accordingly and carry water.",en-IN,75,KV Place Guide / Kathmandu / safety,emb_place_05fd3591,,2026-08-18T10:00:00+05:30
